date,day_of_week,month,year,region_Basel,region_Bern,region_Geneva,region_Lausanne,region_Zurich,transport_type_Boat,transport_type_Bus,transport_type_Train,transport_type_Tram,predicted_users,region,transport_type
2024-07-25,3,7,2024,True,False,False,False,False,False,True,False,False,1020.0099,Basel,Bus
2024-07-25,3,7,2024,True,False,False,False,False,False,False,False,True,1015.26575,Basel,Tram
2024-07-25,3,7,2024,True,False,False,False,False,True,False,False,False,1011.95337,Basel,Boat
2024-07-25,3,7,2024,False,True,False,False,False,False,False,True,False,1001.4323,Bern,Train
2024-07-25,3,7,2024,False,True,False,False,False,False,True,False,False,1019.8336,Bern,Bus
2024-07-25,3,7,2024,False,True,False,False,False,False,False,False,True,1012.97034,Bern,Tram
2024-07-25,3,7,2024,False,True,False,False,False,True,False,False,False,1028.9595,Bern,Boat
2024-07-25,3,7,2024,False,False,False,True,False,False,False,True,False,1000.034,Lausanne,Train
2024-07-25,3,7,2024,False,False,False,True,False,False,True,False,False,1015.8544,Lausanne,Bus
2024-07-25,3,7,2024,False,False,False,True,False,False,False,False,True,1013.2165,Lausanne,Tram
2024-07-25,3,7,2024,False,False,False,True,False,True,False,False,False,1008.2796,Lausanne,Boat
2024-07-26,4,7,2024,False,False,False,False,True,False,False,True,False,998.1778,Zurich,Train
2024-07-26,4,7,2024,False,False,False,False,True,False,True,False,False,1014.83093,Zurich,Bus
2024-07-26,4,7,2024,False,False,False,False,True,False,False,False,True,1003.3757,Zurich,Tram
2024-07-26,4,7,2024,False,False,False,False,True,True,False,False,False,1017.8797,Zurich,Boat
2024-07-26,4,7,2024,False,False,True,False,False,False,False,True,False,1007.7242,Geneva,Train
2024-07-26,4,7,2024,False,False,True,False,False,False,True,False,False,1022.557,Geneva,Bus
2024-07-26,4,7,2024,False,False,True,False,False,False,False,False,True,1010.5504,Geneva,Tram
2024-07-26,4,7,2024,False,False,True,False,False,True,False,False,False,1015.0469,Geneva,Boat
2024-07-26,4,7,2024,True,False,False,False,False,False,False,True,False,998.3396,Basel,Train
2024-07-26,4,7,2024,True,False,False,False,False,False,True,False,False,1019.78687,Basel,Bus
2024-07-26,4,7,2024,True,False,False,False,False,False,False,False,True,1014.33215,Basel,Tram
2024-07-26,4,7,2024,True,False,False,False,False,True,False,False,False,1011.59766,Basel,Boat
2024-07-26,4,7,2024,False,True,False,False,False,False,False,True,False,1003.43085,Bern,Train
2024-07-26,4,7,2024,False,True,False,False,False,False,True,False,False,1020.69543,Bern,Bus
2024-07-26,4,7,2024,False,True,False,False,False,False,False,False,True,1011.9704,Bern,Tram
2024-07-26,4,7,2024,False,True,False,False,False,True,False,False,False,1028.3724,Bern,Boat
2024-07-26,4,7,2024,False,False,False,True,False,False,False,True,False,1001.0953,Lausanne,Train
2024-07-26,4,7,2024,False,False,False,True,False,False,True,False,False,1016.93756,Lausanne,Bus
2024-07-26,4,7,2024,False,False,False,True,False,False,False,False,True,1012.94507,Lausanne,Tram
2024-07-26,4,7,2024,False,False,False,True,False,True,False,False,False,1008.3832,Lausanne,Boat
2024-07-27,5,7,2024,False,False,False,False,True,False,False,True,False,999.22156,Zurich,Train
2024-07-27,5,7,2024,False,False,False,False,True,False,True,False,False,1016.798,Zurich,Bus
2024-07-27,5,7,2024,False,False,False,False,True,False,False,False,True,1003.6769,Zurich,Tram
2024-07-27,5,7,2024,False,False,False,False,True,True,False,False,False,1018.3131,Zurich,Boat
2024-07-27,5,7,2024,False,False,True,False,False,False,False,True,False,1007.3704,Geneva,Train
2024-07-27,5,7,2024,False,False,True,False,False,False,True,False,False,1023.4338,Geneva,Bus
2024-07-27,5,7,2024,False,False,True,False,False,False,False,False,True,1012.4856,Geneva,Tram
2024-07-27,5,7,2024,False,False,True,False,False,True,False,False,False,1014.9671,Geneva,Boat
2024-07-27,5,7,2024,True,False,False,False,False,False,False,True,False,1000.3109,Basel,Train
2024-07-27,5,7,2024,True,False,False,False,False,False,True,False,False,1020.62915,Basel,Bus
2024-07-27,5,7,2024,True,False,False,False,False,False,False,False,True,1013.43164,Basel,Tram
2024-07-27,5,7,2024,True,False,False,False,False,True,False,False,False,1013.45087,Basel,Boat
2024-07-27,5,7,2024,False,True,False,False,False,False,False,True,False,1006.82886,Bern,Train
2024-07-27,5,7,2024,False,True,False,False,False,False,True,False,False,1021.5574,Bern,Bus
2024-07-27,5,7,2024,False,True,False,False,False,False,False,False,True,1011.10596,Bern,Tram
2024-07-27,5,7,2024,False,True,False,False,False,True,False,False,False,1028.2789,Bern,Boat
2024-07-27,5,7,2024,False,False,False,True,False,False,False,True,False,1003.4487,Lausanne,Train
2024-07-27,5,7,2024,False,False,False,True,False,False,True,False,False,1019.4287,Lausanne,Bus
2024-07-27,5,7,2024,False,False,False,True,False,False,False,False,True,1014.22955,Lausanne,Tram
2024-07-27,5,7,2024,False,False,False,True,False,True,False,False,False,1008.48676,Lausanne,Boat
2024-07-28,6,7,2024,False,False,False,False,True,False,False,True,False,1001.5709,Zurich,Train
2024-07-28,6,7,2024,False,False,False,False,True,False,True,False,False,1020.70514,Zurich,Bus
2024-07-28,6,7,2024,False,False,False,False,True,False,False,False,True,1006.8387,Zurich,Tram
2024-07-28,6,7,2024,False,False,False,False,True,True,False,False,False,1021.12317,Zurich,Boat
2024-07-28,6,7,2024,False,False,True,False,False,False,False,True,False,1008.50653,Geneva,Train
2024-07-28,6,7,2024,False,False,True,False,False,False,True,False,False,1025.9697,Geneva,Bus
2024-07-28,6,7,2024,False,False,True,False,False,False,False,False,True,1016.379,Geneva,Tram
2024-07-28,6,7,2024,False,False,True,False,False,True,False,False,False,1017.49805,Geneva,Boat
2024-07-28,6,7,2024,True,False,False,False,False,False,False,True,False,1005.77893,Basel,Train
2024-07-28,6,7,2024,True,False,False,False,False,False,True,False,False,1021.8399,Basel,Bus
2024-07-28,6,7,2024,True,False,False,False,False,False,False,False,True,1013.74255,Basel,Tram
2024-07-28,6,7,2024,True,False,False,False,False,True,False,False,False,1016.5045,Basel,Boat
2024-07-28,6,7,2024,False,True,False,False,False,False,False,True,False,1011.6122,Bern,Train
2024-07-28,6,7,2024,False,True,False,False,False,False,True,False,False,1022.4255,Bern,Bus
2024-07-28,6,7,2024,False,True,False,False,False,False,False,False,True,1010.47424,Bern,Tram
2024-07-28,6,7,2024,False,True,False,False,False,True,False,False,False,1030.0453,Bern,Boat
2024-07-28,6,7,2024,False,False,False,True,False,False,False,True,False,1006.2009,Lausanne,Train
2024-07-28,6,7,2024,False,False,False,True,False,False,True,False,False,1022.0737,Lausanne,Bus
2024-07-28,6,7,2024,False,False,False,True,False,False,False,False,True,1016.14026,Lausanne,Tram
2024-07-28,6,7,2024,False,False,False,True,False,True,False,False,False,1008.5902,Lausanne,Boat
2024-07-29,0,7,2024,False,False,False,False,True,False,False,True,False,1009.98364,Zurich,Train
2024-07-29,0,7,2024,False,False,False,False,True,False,True,False,False,1015.92505,Zurich,Bus
2024-07-29,0,7,2024,False,False,False,False,True,False,False,False,True,1015.103,Zurich,Tram
2024-07-29,0,7,2024,False,False,False,False,True,True,False,False,False,1032.3031,Zurich,Boat
2024-07-29,0,7,2024,False,False,True,False,False,False,False,True,False,1013.40356,Geneva,Train
2024-07-29,0,7,2024,False,False,True,False,False,False,True,False,False,1027.7606,Geneva,Bus
2024-07-29,0,7,2024,False,False,True,False,False,False,False,False,True,1017.9621,Geneva,Tram
2024-07-29,0,7,2024,False,False,True,False,False,True,False,False,False,1026.3837,Geneva,Boat
2024-07-29,0,7,2024,True,False,False,False,False,False,False,True,False,1008.3499,Basel,Train
2024-07-29,0,7,2024,True,False,False,False,False,False,True,False,False,1022.9213,Basel,Bus
2024-07-29,0,7,2024,True,False,False,False,False,False,False,False,True,1020.8201,Basel,Tram
2024-07-29,0,7,2024,True,False,False,False,False,True,False,False,False,1021.0808,Basel,Boat
2024-07-29,0,7,2024,False,True,False,False,False,False,False,True,False,1007.1603,Bern,Train
2024-07-29,0,7,2024,False,True,False,False,False,False,True,False,False,1023.6343,Bern,Bus
2024-07-29,0,7,2024,False,True,False,False,False,False,False,False,True,1019.839,Bern,Tram
2024-07-29,0,7,2024,False,True,False,False,False,True,False,False,False,1033.6699,Bern,Boat
2024-07-29,0,7,2024,False,False,False,True,False,False,False,True,False,1007.9667,Lausanne,Train
2024-07-29,0,7,2024,False,False,False,True,False,False,True,False,False,1023.25696,Lausanne,Bus
2024-07-29,0,7,2024,False,False,False,True,False,False,False,False,True,1026.913,Lausanne,Tram
2024-07-29,0,7,2024,False,False,False,True,False,True,False,False,False,1014.8479,Lausanne,Boat
2024-07-30,1,7,2024,False,False,False,False,True,False,False,True,False,1005.1773,Zurich,Train
2024-07-30,1,7,2024,False,False,False,False,True,False,True,False,False,1014.0458,Zurich,Bus
2024-07-30,1,7,2024,False,False,False,False,True,False,False,False,True,1010.3416,Zurich,Tram
2024-07-30,1,7,2024,False,False,False,False,True,True,False,False,False,1027.4144,Zurich,Boat
2024-07-30,1,7,2024,False,False,True,False,False,False,False,True,False,1010.9811,Geneva,Train
2024-07-30,1,7,2024,False,False,True,False,False,False,True,False,False,1023.708,Geneva,Bus
2024-07-30,1,7,2024,False,False,True,False,False,False,False,False,True,1014.28,Geneva,Tram
2024-07-30,1,7,2024,False,False,True,False,False,True,False,False,False,1021.92664,Geneva,Boat
2024-07-30,1,7,2024,True,False,False,False,False,False,False,True,False,1004.1969,Basel,Train
2024-07-30,1,7,2024,True,False,False,False,False,False,True,False,False,1021.62823,Basel,Bus
2024-07-30,1,7,2024,True,False,False,False,False,False,False,False,True,1018.27814,Basel,Tram
2024-07-30,1,7,2024,True,False,False,False,False,True,False,False,False,1017.6395,Basel,Boat
2024-07-30,1,7,2024,False,True,False,False,False,False,False,True,False,1002.68066,Bern,Train
2024-07-30,1,7,2024,False,True,False,False,False,False,True,False,False,1021.1399,Bern,Bus
2024-07-30,1,7,2024,False,True,False,False,False,False,False,False,True,1016.8042,Bern,Tram
2024-07-30,1,7,2024,False,True,False,False,False,True,False,False,False,1031.8632,Bern,Boat
2024-07-30,1,7,2024,False,False,False,True,False,False,False,True,False,1004.5193,Lausanne,Train
2024-07-30,1,7,2024,False,False,False,True,False,False,True,False,False,1018.6443,Lausanne,Bus
2024-07-30,1,7,2024,False,False,False,True,False,False,False,False,True,1021.6397,Lausanne,Tram
2024-07-30,1,7,2024,False,False,False,True,False,True,False,False,False,1011.80475,Lausanne,Boat
2024-07-31,2,7,2024,False,False,False,False,True,False,False,True,False,1001.70325,Zurich,Train
2024-07-31,2,7,2024,False,False,False,False,True,False,True,False,False,1013.2587,Zurich,Bus
2024-07-31,2,7,2024,False,False,False,False,True,False,False,False,True,1006.6612,Zurich,Tram
2024-07-31,2,7,2024,False,False,False,False,True,True,False,False,False,1022.8424,Zurich,Boat
2024-07-31,2,7,2024,False,False,True,False,False,False,False,True,False,1009.379,Geneva,Train
2024-07-31,2,7,2024,False,False,True,False,False,False,True,False,False,1022.1231,Geneva,Bus
2024-07-31,2,7,2024,False,False,True,False,False,False,False,False,True,1012.2347,Geneva,Tram
2024-07-31,2,7,2024,False,False,True,False,False,True,False,False,False,1018.58374,Geneva,Boat
2024-07-31,2,7,2024,True,False,False,False,False,False,False,True,False,1000.0438,Basel,Train
2024-07-31,2,7,2024,True,False,False,False,False,False,True,False,False,1020.65906,Basel,Bus
2024-07-31,2,7,2024,True,False,False,False,False,False,False,False,True,1016.33777,Basel,Tram
2024-07-31,2,7,2024,True,False,False,False,False,True,False,False,False,1014.4812,Basel,Boat
2024-07-31,2,7,2024,False,True,False,False,False,False,False,True,False,1001.0178,Bern,Train
2024-07-31,2,7,2024,False,True,False,False,False,False,True,False,False,1019.54724,Bern,Bus
2024-07-31,2,7,2024,False,True,False,False,False,False,False,False,True,1014.7534,Bern,Tram
2024-07-31,2,7,2024,False,True,False,False,False,True,False,False,False,1030.2444,Bern,Boat
2024-07-31,2,7,2024,False,False,False,True,False,False,False,True,False,1001.1396,Lausanne,Train
2024-07-31,2,7,2024,False,False,False,True,False,False,True,False,False,1016.34106,Lausanne,Bus
2024-07-31,2,7,2024,False,False,False,True,False,False,False,False,True,1016.90344,Lausanne,Tram
2024-07-31,2,7,2024,False,False,False,True,False,True,False,False,False,1008.95074,Lausanne,Boat
2024-08-01,3,8,2024,False,False,False,False,True,False,False,True,False,1001.4855,Zurich,Train
2024-08-01,3,8,2024,False,False,False,False,True,False,True,False,False,1015.22253,Zurich,Bus
2024-08-01,3,8,2024,False,False,False,False,True,False,False,False,True,1005.6439,Zurich,Tram
2024-08-01,3,8,2024,False,False,False,False,True,True,False,False,False,1022.0212,Zurich,Boat
2024-08-01,3,8,2024,False,False,True,False,False,False,False,True,False,1008.94464,Geneva,Train
2024-08-01,3,8,2024,False,False,True,False,False,False,True,False,False,1023.4048,Geneva,Bus
2024-08-01,3,8,2024,False,False,True,False,False,False,False,False,True,1011.9575,Geneva,Tram
2024-08-01,3,8,2024,False,False,True,False,False,True,False,False,False,1018.8198,Geneva,Boat
2024-08-01,3,8,2024,True,False,False,False,False,False,False,True,False,997.9357,Basel,Train
2024-08-01,3,8,2024,True,False,False,False,False,False,True,False,False,1023.101,Basel,Bus
2024-08-01,3,8,2024,True,False,False,False,False,False,False,False,True,1016.99963,Basel,Tram
2024-08-01,3,8,2024,True,False,False,False,False,True,False,False,False,1013.95703,Basel,Boat
2024-08-01,3,8,2024,False,True,False,False,False,False,False,True,False,1002.48193,Bern,Train
2024-08-01,3,8,2024,False,True,False,False,False,False,True,False,False,1020.7683,Bern,Bus
2024-08-01,3,8,2024,False,True,False,False,False,False,False,False,True,1014.1927,Bern,Tram
2024-08-01,3,8,2024,False,True,False,False,False,True,False,False,False,1030.3419,Bern,Boat
2024-08-01,3,8,2024,False,False,False,True,False,False,False,True,False,1000.96356,Lausanne,Train
2024-08-01,3,8,2024,False,False,False,True,False,False,True,False,False,1017.69165,Lausanne,Bus
2024-08-01,3,8,2024,False,False,False,True,False,False,False,False,True,1015.4531,Lausanne,Tram
2024-08-01,3,8,2024,False,False,False,True,False,True,False,False,False,1010.98285,Lausanne,Boat
2024-08-02,4,8,2024,False,False,False,False,True,False,False,True,False,999.94556,Zurich,Train
2024-08-02,4,8,2024,False,False,False,False,True,False,True,False,False,1016.948,Zurich,Bus
2024-08-02,4,8,2024,False,False,False,False,True,False,False,False,True,1004.4678,Zurich,Tram
2024-08-02,4,8,2024,False,False,False,False,True,True,False,False,False,1019.84644,Zurich,Boat
2024-08-02,4,8,2024,False,False,True,False,False,False,False,True,False,1008.1042,Geneva,Train
2024-08-02,4,8,2024,False,False,True,False,False,False,True,False,False,1023.72766,Geneva,Bus
2024-08-02,4,8,2024,False,False,True,False,False,False,False,False,True,1011.3633,Geneva,Tram
2024-08-02,4,8,2024,False,False,True,False,False,True,False,False,False,1017.32446,Geneva,Boat
2024-08-02,4,8,2024,True,False,False,False,False,False,False,True,False,998.308,Basel,Train
2024-08-02,4,8,2024,True,False,False,False,False,False,True,False,False,1022.8779,Basel,Bus
2024-08-02,4,8,2024,True,False,False,False,False,False,False,False,True,1015.9275,Basel,Tram
2024-08-02,4,8,2024,True,False,False,False,False,True,False,False,False,1013.9978,Basel,Boat
2024-08-02,4,8,2024,False,True,False,False,False,False,False,True,False,1004.29755,Bern,Train
2024-08-02,4,8,2024,False,True,False,False,False,False,True,False,False,1021.50366,Bern,Bus
2024-08-02,4,8,2024,False,True,False,False,False,False,False,False,True,1012.76324,Bern,Tram
2024-08-02,4,8,2024,False,True,False,False,False,True,False,False,False,1029.5631,Bern,Boat
2024-08-02,4,8,2024,False,False,False,True,False,False,False,True,False,1002.6146,Lausanne,Train
2024-08-02,4,8,2024,False,False,False,True,False,False,True,False,False,1018.62695,Lausanne,Bus
2024-08-02,4,8,2024,False,False,False,True,False,False,False,False,True,1013.919,Lausanne,Tram
2024-08-02,4,8,2024,False,False,False,True,False,True,False,False,False,1011.0864,Lausanne,Boat
2024-08-03,5,8,2024,False,False,False,False,True,False,False,True,False,1000.5387,Zurich,Train
2024-08-03,5,8,2024,False,False,False,False,True,False,True,False,False,1019.12555,Zurich,Bus
2024-08-03,5,8,2024,False,False,False,False,True,False,False,False,True,1004.8679,Zurich,Tram
2024-08-03,5,8,2024,False,False,False,False,True,True,False,False,False,1019.84674,Zurich,Boat
2024-08-03,5,8,2024,False,False,True,False,False,False,False,True,False,1008.1521,Geneva,Train
2024-08-03,5,8,2024,False,False,True,False,False,False,True,False,False,1024.7554,Geneva,Bus
2024-08-03,5,8,2024,False,False,True,False,False,False,False,False,True,1013.2651,Geneva,Tram
2024-08-03,5,8,2024,False,False,True,False,False,True,False,False,False,1017.1217,Geneva,Boat
2024-08-03,5,8,2024,True,False,False,False,False,False,False,True,False,1001.31384,Basel,Train
2024-08-03,5,8,2024,True,False,False,False,False,False,True,False,False,1023.50824,Basel,Bus
2024-08-03,5,8,2024,True,False,False,False,False,False,False,False,True,1014.9257,Basel,Tram
2024-08-03,5,8,2024,True,False,False,False,False,True,False,False,False,1015.97974,Basel,Boat
2024-08-03,5,8,2024,False,True,False,False,False,False,False,True,False,1006.9638,Bern,Train
2024-08-03,5,8,2024,False,True,False,False,False,False,True,False,False,1022.464,Bern,Bus
2024-08-03,5,8,2024,False,True,False,False,False,False,False,False,True,1012.03394,Bern,Tram
2024-08-03,5,8,2024,False,True,False,False,False,True,False,False,False,1029.0096,Bern,Boat
2024-08-03,5,8,2024,False,False,False,True,False,False,False,True,False,1004.69836,Lausanne,Train
2024-08-03,5,8,2024,False,False,False,True,False,False,True,False,False,1021.20447,Lausanne,Bus
2024-08-03,5,8,2024,False,False,False,True,False,False,False,False,True,1015.68646,Lausanne,Tram
2024-08-03,5,8,2024,False,False,False,True,False,True,False,False,False,1011.1899,Lausanne,Boat
2024-08-04,6,8,2024,False,False,False,False,True,False,False,True,False,1002.186,Zurich,Train
2024-08-04,6,8,2024,False,False,False,False,True,False,True,False,False,1023.26587,Zurich,Bus
2024-08-04,6,8,2024,False,False,False,False,True,False,False,False,True,1008.6434,Zurich,Tram
2024-08-04,6,8,2024,False,False,False,False,True,True,False,False,False,1022.50793,Zurich,Boat
2024-08-04,6,8,2024,False,False,True,False,False,False,False,True,False,1010.16626,Geneva,Train
2024-08-04,6,8,2024,False,False,True,False,False,False,True,False,False,1028.1086,Geneva,Bus
2024-08-04,6,8,2024,False,False,True,False,False,False,False,False,True,1016.4787,Geneva,Tram
2024-08-04,6,8,2024,False,False,True,False,False,True,False,False,False,1020.4309,Geneva,Boat
2024-08-04,6,8,2024,True,False,False,False,False,False,False,True,False,1006.9291,Basel,Train
2024-08-04,6,8,2024,True,False,False,False,False,False,True,False,False,1025.2687,Basel,Bus
2024-08-04,6,8,2024,True,False,False,False,False,False,False,False,True,1014.2812,Basel,Tram
2024-08-04,6,8,2024,True,False,False,False,False,True,False,False,False,1018.8279,Basel,Boat
2024-08-04,6,8,2024,False,True,False,False,False,False,False,True,False,1011.2873,Bern,Train
2024-08-04,6,8,2024,False,True,False,False,False,False,True,False,False,1023.711,Bern,Bus
2024-08-04,6,8,2024,False,True,False,False,False,False,False,False,True,1011.6457,Bern,Tram
2024-08-04,6,8,2024,False,True,False,False,False,True,False,False,False,1031.131,Bern,Boat
2024-08-04,6,8,2024,False,False,False,True,False,False,False,True,False,1008.3158,Lausanne,Train
2024-08-04,6,8,2024,False,False,False,True,False,False,True,False,False,1023.8495,Lausanne,Bus
2024-08-04,6,8,2024,False,False,False,True,False,False,False,False,True,1017.48914,Lausanne,Tram
2024-08-04,6,8,2024,False,False,False,True,False,True,False,False,False,1011.7583,Lausanne,Boat
2024-08-05,0,8,2024,False,False,False,False,True,False,False,True,False,1011.64246,Zurich,Train
2024-08-05,0,8,2024,False,False,False,False,True,False,True,False,False,1018.01013,Zurich,Bus
2024-08-05,0,8,2024,False,False,False,False,True,False,False,False,True,1015.1702,Zurich,Tram
2024-08-05,0,8,2024,False,False,False,False,True,True,False,False,False,1033.9186,Zurich,Boat
2024-08-05,0,8,2024,False,False,True,False,False,False,False,True,False,1014.4161,Geneva,Train
2024-08-05,0,8,2024,False,False,True,False,False,False,True,False,False,1028.087,Geneva,Bus
2024-08-05,0,8,2024,False,False,True,False,False,False,False,False,True,1018.6874,Geneva,Tram
2024-08-05,0,8,2024,False,False,True,False,False,True,False,False,False,1027.3612,Geneva,Boat
2024-08-05,0,8,2024,True,False,False,False,False,False,False,True,False,1008.66736,Basel,Train
2024-08-05,0,8,2024,True,False,False,False,False,False,True,False,False,1025.7902,Basel,Bus
2024-08-05,0,8,2024,True,False,False,False,False,False,False,False,True,1023.1969,Basel,Tram
2024-08-05,0,8,2024,True,False,False,False,False,True,False,False,False,1022.23676,Basel,Boat
2024-08-05,0,8,2024,False,True,False,False,False,False,False,True,False,1008.82166,Bern,Train
2024-08-05,0,8,2024,False,True,False,False,False,False,True,False,False,1024.7012,Bern,Bus
2024-08-05,0,8,2024,False,True,False,False,False,False,False,False,True,1021.19305,Bern,Tram
2024-08-05,0,8,2024,False,True,False,False,False,True,False,False,False,1034.2184,Bern,Boat
2024-08-05,0,8,2024,False,False,False,True,False,False,False,True,False,1007.7163,Lausanne,Train
2024-08-05,0,8,2024,False,False,False,True,False,False,True,False,False,1023.87225,Lausanne,Bus
2024-08-05,0,8,2024,False,False,False,True,False,False,False,False,True,1027.8638,Lausanne,Tram
2024-08-05,0,8,2024,False,False,False,True,False,True,False,False,False,1017.07385,Lausanne,Boat
2024-08-06,1,8,2024,False,False,False,False,True,False,False,True,False,1007.1769,Zurich,Train
2024-08-06,1,8,2024,False,False,False,False,True,False,True,False,False,1016.25275,Zurich,Bus
2024-08-06,1,8,2024,False,False,False,False,True,False,False,False,True,1010.9956,Zurich,Tram
2024-08-06,1,8,2024,False,False,False,False,True,True,False,False,False,1029.1183,Zurich,Boat
2024-08-06,1,8,2024,False,False,True,False,False,False,False,True,False,1011.9242,Geneva,Train
2024-08-06,1,8,2024,False,False,True,False,False,False,True,False,False,1024.0828,Geneva,Bus
2024-08-06,1,8,2024,False,False,True,False,False,False,False,False,True,1015.3375,Geneva,Tram
2024-08-06,1,8,2024,False,False,True,False,False,True,False,False,False,1023.12463,Geneva,Boat
2024-08-06,1,8,2024,True,False,False,False,False,False,False,True,False,1004.51434,Basel,Train
2024-08-06,1,8,2024,True,False,False,False,False,False,True,False,False,1024.3325,Basel,Bus
2024-08-06,1,8,2024,True,False,False,False,False,False,False,False,True,1020.52313,Basel,Tram
2024-08-06,1,8,2024,True,False,False,False,False,True,False,False,False,1018.7372,Basel,Boat
2024-08-06,1,8,2024,False,True,False,False,False,False,False,True,False,1004.1672,Bern,Train
2024-08-06,1,8,2024,False,True,False,False,False,False,True,False,False,1021.98267,Bern,Bus
2024-08-06,1,8,2024,False,True,False,False,False,False,False,False,True,1018.19806,Bern,Tram
2024-08-06,1,8,2024,False,True,False,False,False,True,False,False,False,1032.837,Bern,Boat
2024-08-06,1,8,2024,False,False,False,True,False,False,False,True,False,1004.3157,Lausanne,Train
2024-08-06,1,8,2024,False,False,False,True,False,False,True,False,False,1019.9606,Lausanne,Bus
2024-08-06,1,8,2024,False,False,False,True,False,False,False,False,True,1022.9026,Lausanne,Tram
2024-08-06,1,8,2024,False,False,False,True,False,True,False,False,False,1014.1189,Lausanne,Boat
2024-08-07,2,8,2024,False,False,False,False,True,False,False,True,False,1003.5646,Zurich,Train
2024-08-07,2,8,2024,False,False,False,False,True,False,True,False,False,1015.2545,Zurich,Bus
2024-08-07,2,8,2024,False,False,False,False,True,False,False,False,True,1007.3722,Zurich,Tram
2024-08-07,2,8,2024,False,False,False,False,True,True,False,False,False,1024.8917,Zurich,Boat
2024-08-07,2,8,2024,False,False,True,False,False,False,False,True,False,1010.3341,Geneva,Train
2024-08-07,2,8,2024,False,False,True,False,False,False,True,False,False,1023.141,Geneva,Bus
2024-08-07,2,8,2024,False,False,True,False,False,False,False,False,True,1012.8743,Geneva,Tram
2024-08-07,2,8,2024,False,False,True,False,False,True,False,False,False,1020.579,Geneva,Boat
2024-08-07,2,8,2024,True,False,False,False,False,False,False,True,False,1000.41235,Basel,Train
2024-08-07,2,8,2024,True,False,False,False,False,False,True,False,False,1023.3622,Basel,Bus
2024-08-07,2,8,2024,True,False,False,False,False,False,False,False,True,1018.4962,Basel,Tram
2024-08-07,2,8,2024,True,False,False,False,False,True,False,False,False,1015.77246,Basel,Boat
2024-08-07,2,8,2024,False,True,False,False,False,False,False,True,False,1002.21,Bern,Train
2024-08-07,2,8,2024,False,True,False,False,False,False,True,False,False,1020.88806,Bern,Bus
2024-08-07,2,8,2024,False,True,False,False,False,False,False,False,True,1016.1827,Bern,Tram
2024-08-07,2,8,2024,False,True,False,False,False,True,False,False,False,1031.5895,Bern,Boat
2024-08-07,2,8,2024,False,False,False,True,False,False,False,True,False,1001.264,Lausanne,Train
2024-08-07,2,8,2024,False,False,False,True,False,False,True,False,False,1018.5415,Lausanne,Bus
2024-08-07,2,8,2024,False,False,False,True,False,False,False,False,True,1018.9805,Lausanne,Tram
2024-08-07,2,8,2024,False,False,False,True,False,True,False,False,False,1011.86456,Lausanne,Boat
2024-08-08,3,8,2024,False,False,False,False,True,False,False,True,False,1001.4855,Zurich,Train
2024-08-08,3,8,2024,False,False,False,False,True,False,True,False,False,1015.22253,Zurich,Bus
2024-08-08,3,8,2024,False,False,False,False,True,False,False,False,True,1005.6439,Zurich,Tram
2024-08-08,3,8,2024,False,False,False,False,True,True,False,False,False,1022.0212,Zurich,Boat
2024-08-08,3,8,2024,False,False,True,False,False,False,False,True,False,1008.94464,Geneva,Train
2024-08-08,3,8,2024,False,False,True,False,False,False,True,False,False,1023.4048,Geneva,Bus
2024-08-08,3,8,2024,False,False,True,False,False,False,False,False,True,1011.9575,Geneva,Tram
2024-08-08,3,8,2024,False,False,True,False,False,True,False,False,False,1018.8198,Geneva,Boat
2024-08-08,3,8,2024,True,False,False,False,False,False,False,True,False,997.9357,Basel,Train
2024-08-08,3,8,2024,True,False,False,False,False,False,True,False,False,1023.101,Basel,Bus
2024-08-08,3,8,2024,True,False,False,False,False,False,False,False,True,1016.99963,Basel,Tram
2024-08-08,3,8,2024,True,False,False,False,False,True,False,False,False,1013.95703,Basel,Boat
2024-08-08,3,8,2024,False,True,False,False,False,False,False,True,False,1002.48193,Bern,Train
2024-08-08,3,8,2024,False,True,False,False,False,False,True,False,False,1020.7683,Bern,Bus
2024-08-08,3,8,2024,False,True,False,False,False,False,False,False,True,1014.19275,Bern,Tram
2024-08-08,3,8,2024,False,True,False,False,False,True,False,False,False,1030.3419,Bern,Boat
2024-08-08,3,8,2024,False,False,False,True,False,False,False,True,False,1000.96356,Lausanne,Train
2024-08-08,3,8,2024,False,False,False,True,False,False,True,False,False,1017.69165,Lausanne,Bus
2024-08-08,3,8,2024,False,False,False,True,False,False,False,False,True,1015.4531,Lausanne,Tram
2024-08-08,3,8,2024,False,False,False,True,False,True,False,False,False,1010.98285,Lausanne,Boat
2024-08-09,4,8,2024,False,False,False,False,True,False,False,True,False,999.94556,Zurich,Train
2024-08-09,4,8,2024,False,False,False,False,True,False,True,False,False,1016.948,Zurich,Bus
2024-08-09,4,8,2024,False,False,False,False,True,False,False,False,True,1004.4678,Zurich,Tram
2024-08-09,4,8,2024,False,False,False,False,True,True,False,False,False,1019.84644,Zurich,Boat
2024-08-09,4,8,2024,False,False,True,False,False,False,False,True,False,1008.1042,Geneva,Train
2024-08-09,4,8,2024,False,False,True,False,False,False,True,False,False,1023.72766,Geneva,Bus
2024-08-09,4,8,2024,False,False,True,False,False,False,False,False,True,1011.3633,Geneva,Tram
2024-08-09,4,8,2024,False,False,True,False,False,True,False,False,False,1017.32446,Geneva,Boat
