date,region,transport_type,users,temperature,precipitation
2022-07-22,Bern,Bus,962,21.16886554393279,2.505205864171786
2022-07-22,Bern,Tram,1002,21.16886554393279,2.505205864171786
2022-07-22,Bern,Boat,1014,21.16886554393279,2.505205864171786
2022-07-22,Lausanne,Train,990,21.16886554393279,2.505205864171786
2022-07-22,Lausanne,Bus,1049,21.16886554393279,2.505205864171786
2022-07-22,Lausanne,Tram,978,21.16886554393279,2.505205864171786
2022-07-22,Lausanne,Boat,983,21.16886554393279,2.505205864171786
2022-07-23,Zurich,Train,1046,15.086278989175764,6.0504301681047234
2022-07-23,Zurich,Bus,962,15.086278989175764,6.0504301681047234
2022-07-23,Zurich,Tram,1000,15.086278989175764,6.0504301681047234
2022-07-23,Zurich,Boat,1031,15.086278989175764,6.0504301681047234
2022-07-23,Geneva,Train,1058,15.086278989175764,6.0504301681047234
2022-07-23,Geneva,Bus,971,15.086278989175764,6.0504301681047234
2022-07-23,Geneva,Tram,994,15.086278989175764,6.0504301681047234
2022-07-23,Geneva,Boat,980,15.086278989175764,6.0504301681047234
2022-07-23,Basel,Train,1012,15.086278989175764,6.0504301681047234
2022-07-23,Basel,Bus,988,15.086278989175764,6.0504301681047234
2022-07-23,Basel,Tram,1006,15.086278989175764,6.0504301681047234
2022-07-23,Basel,Boat,990,15.086278989175764,6.0504301681047234
2022-07-23,Bern,Train,995,15.086278989175764,6.0504301681047234
2022-07-23,Bern,Bus,1044,15.086278989175764,6.0504301681047234
2022-07-23,Bern,Tram,972,15.086278989175764,6.0504301681047234
2022-07-23,Bern,Boat,939,15.086278989175764,6.0504301681047234
2022-07-23,Lausanne,Train,1025,15.086278989175764,6.0504301681047234
2022-07-23,Lausanne,Bus,1024,15.086278989175764,6.0504301681047234
2022-07-23,Lausanne,Tram,972,15.086278989175764,6.0504301681047234
2022-07-23,Lausanne,Boat,1050,15.086278989175764,6.0504301681047234
2022-07-24,Zurich,Train,1063,20.2700420845466,3.0290480866983502
2022-07-24,Zurich,Bus,1012,20.2700420845466,3.0290480866983502
2022-07-24,Zurich,Tram,1016,20.2700420845466,3.0290480866983502
2022-07-24,Zurich,Boat,1019,20.2700420845466,3.0290480866983502
2022-07-24,Geneva,Train,988,20.2700420845466,3.0290480866983502
2022-07-24,Geneva,Bus,1019,20.2700420845466,3.0290480866983502
2022-07-24,Geneva,Tram,1021,20.2700420845466,3.0290480866983502
2022-07-24,Geneva,Boat,1001,20.2700420845466,3.0290480866983502
2022-07-24,Basel,Train,1004,20.2700420845466,3.0290480866983502
2022-07-24,Basel,Bus,1018,20.2700420845466,3.0290480866983502
2022-07-24,Basel,Tram,1049,20.2700420845466,3.0290480866983502
2022-07-24,Basel,Boat,1055,20.2700420845466,3.0290480866983502
2022-07-24,Bern,Train,1006,20.2700420845466,3.0290480866983502
2022-07-24,Bern,Bus,1024,20.2700420845466,3.0290480866983502
2022-07-24,Bern,Tram,1027,20.2700420845466,3.0290480866983502
2022-07-24,Bern,Boat,1039,20.2700420845466,3.0290480866983502
2022-07-24,Lausanne,Train,1028,20.2700420845466,3.0290480866983502
2022-07-24,Lausanne,Bus,961,20.2700420845466,3.0290480866983502
2022-07-24,Lausanne,Tram,1060,20.2700420845466,3.0290480866983502
2022-07-24,Lausanne,Boat,956,20.2700420845466,3.0290480866983502
2022-07-25,Zurich,Train,1018,19.53781912635684,5.772840145429821
2022-07-25,Zurich,Bus,994,19.53781912635684,5.772840145429821
2022-07-25,Zurich,Tram,992,19.53781912635684,5.772840145429821
2022-07-25,Zurich,Boat,955,19.53781912635684,5.772840145429821
2022-07-25,Geneva,Train,964,19.53781912635684,5.772840145429821
2022-07-25,Geneva,Bus,1060,19.53781912635684,5.772840145429821
2022-07-25,Geneva,Tram,1054,19.53781912635684,5.772840145429821
2022-07-25,Geneva,Boat,1016,19.53781912635684,5.772840145429821
2022-07-25,Basel,Train,967,19.53781912635684,5.772840145429821
2022-07-25,Basel,Bus,988,19.53781912635684,5.772840145429821
2022-07-25,Basel,Tram,976,19.53781912635684,5.772840145429821
2022-07-25,Basel,Boat,962,19.53781912635684,5.772840145429821
2022-07-25,Bern,Train,979,19.53781912635684,5.772840145429821
2022-07-25,Bern,Bus,1020,19.53781912635684,5.772840145429821
2022-07-25,Bern,Tram,963,19.53781912635684,5.772840145429821
2022-07-25,Bern,Boat,1028,19.53781912635684,5.772840145429821
2022-07-25,Lausanne,Train,1028,19.53781912635684,5.772840145429821
2022-07-25,Lausanne,Bus,993,19.53781912635684,5.772840145429821
2022-07-25,Lausanne,Tram,984,19.53781912635684,5.772840145429821
2022-07-25,Lausanne,Boat,1031,19.53781912635684,5.772840145429821
2022-07-26,Zurich,Train,1008,-3.297404110045313,1.6967811557406989
2022-07-26,Zurich,Bus,988,-3.297404110045313,1.6967811557406989
2022-07-26,Zurich,Tram,1033,-3.297404110045313,1.6967811557406989
2022-07-26,Zurich,Boat,1011,-3.297404110045313,1.6967811557406989
2022-07-26,Geneva,Train,991,-3.297404110045313,1.6967811557406989
2022-07-26,Geneva,Bus,1045,-3.297404110045313,1.6967811557406989
2022-07-26,Geneva,Tram,999,-3.297404110045313,1.6967811557406989
2022-07-26,Geneva,Boat,956,-3.297404110045313,1.6967811557406989
2022-07-26,Basel,Train,1076,-3.297404110045313,1.6967811557406989
2022-07-26,Basel,Bus,975,-3.297404110045313,1.6967811557406989
2022-07-26,Basel,Tram,992,-3.297404110045313,1.6967811557406989
2022-07-26,Basel,Boat,1009,-3.297404110045313,1.6967811557406989
2022-07-26,Bern,Train,968,-3.297404110045313,1.6967811557406989
2022-07-26,Bern,Bus,953,-3.297404110045313,1.6967811557406989
2022-07-26,Bern,Tram,982,-3.297404110045313,1.6967811557406989
2022-07-26,Bern,Boat,963,-3.297404110045313,1.6967811557406989
2022-07-26,Lausanne,Train,984,-3.297404110045313,1.6967811557406989
2022-07-26,Lausanne,Bus,1006,-3.297404110045313,1.6967811557406989
2022-07-26,Lausanne,Tram,960,-3.297404110045313,1.6967811557406989
2022-07-26,Lausanne,Boat,1000,-3.297404110045313,1.6967811557406989
2022-07-27,Zurich,Train,970,15.370057219101495,1.594690923411588
2022-07-27,Zurich,Bus,923,15.370057219101495,1.594690923411588
2022-07-27,Zurich,Tram,958,15.370057219101495,1.594690923411588
2022-07-27,Zurich,Boat,988,15.370057219101495,1.594690923411588
2022-07-27,Geneva,Train,1039,15.370057219101495,1.594690923411588
2022-07-27,Geneva,Bus,967,15.370057219101495,1.594690923411588
2022-07-27,Geneva,Tram,985,15.370057219101495,1.594690923411588
2022-07-27,Geneva,Boat,1012,15.370057219101495,1.594690923411588
2022-07-27,Basel,Train,970,15.370057219101495,1.594690923411588
2022-07-27,Basel,Bus,993,15.370057219101495,1.594690923411588
2022-07-27,Basel,Tram,1011,15.370057219101495,1.594690923411588
2022-07-27,Basel,Boat,993,15.370057219101495,1.594690923411588
2022-07-27,Bern,Train,1024,15.370057219101495,1.594690923411588
2022-07-27,Bern,Bus,1059,15.370057219101495,1.594690923411588
2022-07-27,Bern,Tram,1004,15.370057219101495,1.594690923411588
2022-07-27,Bern,Boat,942,15.370057219101495,1.594690923411588
2022-07-27,Lausanne,Train,1052,15.370057219101495,1.594690923411588
2022-07-27,Lausanne,Bus,998,15.370057219101495,1.594690923411588
2022-07-27,Lausanne,Tram,983,15.370057219101495,1.594690923411588
2022-07-27,Lausanne,Boat,1003,15.370057219101495,1.594690923411588
2022-07-28,Zurich,Train,970,22.67902407732704,4.170297411919935
2022-07-28,Zurich,Bus,1038,22.67902407732704,4.170297411919935
2022-07-28,Zurich,Tram,980,22.67902407732704,4.170297411919935
2022-07-28,Zurich,Boat,972,22.67902407732704,4.170297411919935
2022-07-28,Geneva,Train,1016,22.67902407732704,4.170297411919935
2022-07-28,Geneva,Bus,1007,22.67902407732704,4.170297411919935
2022-07-28,Geneva,Tram,1023,22.67902407732704,4.170297411919935
2022-07-28,Geneva,Boat,1030,22.67902407732704,4.170297411919935
2022-07-28,Basel,Train,1059,22.67902407732704,4.170297411919935
2022-07-28,Basel,Bus,1017,22.67902407732704,4.170297411919935
2022-07-28,Basel,Tram,981,22.67902407732704,4.170297411919935
2022-07-28,Basel,Boat,1008,22.67902407732704,4.170297411919935
2022-07-28,Bern,Train,1057,22.67902407732704,4.170297411919935
2022-07-28,Bern,Bus,1005,22.67902407732704,4.170297411919935
2022-07-28,Bern,Tram,991,22.67902407732704,4.170297411919935
2022-07-28,Bern,Boat,999,22.67902407732704,4.170297411919935
2022-07-28,Lausanne,Train,987,22.67902407732704,4.170297411919935
2022-07-28,Lausanne,Bus,972,22.67902407732704,4.170297411919935
2022-07-28,Lausanne,Tram,1021,22.67902407732704,4.170297411919935
2022-07-28,Lausanne,Boat,991,22.67902407732704,4.170297411919935
2022-07-29,Zurich,Train,994,20.898798207345195,4.268195151105409
2022-07-29,Zurich,Bus,1008,20.898798207345195,4.268195151105409
2022-07-29,Zurich,Tram,1038,20.898798207345195,4.268195151105409
2022-07-29,Zurich,Boat,996,20.898798207345195,4.268195151105409
2022-07-29,Geneva,Train,1041,20.898798207345195,4.268195151105409
2022-07-29,Geneva,Bus,1013,20.898798207345195,4.268195151105409
2022-07-29,Geneva,Tram,1020,20.898798207345195,4.268195151105409
2022-07-29,Geneva,Boat,1010,20.898798207345195,4.268195151105409
2022-07-29,Basel,Train,1023,20.898798207345195,4.268195151105409
2022-07-29,Basel,Bus,1055,20.898798207345195,4.268195151105409
2022-07-29,Basel,Tram,945,20.898798207345195,4.268195151105409
2022-07-29,Basel,Boat,1002,20.898798207345195,4.268195151105409
2022-07-29,Bern,Train,1007,20.898798207345195,4.268195151105409
2022-07-29,Bern,Bus,923,20.898798207345195,4.268195151105409
2022-07-29,Bern,Tram,970,20.898798207345195,4.268195151105409
2022-07-29,Bern,Boat,961,20.898798207345195,4.268195151105409
2022-07-29,Lausanne,Train,1068,20.898798207345195,4.268195151105409
2022-07-29,Lausanne,Bus,1027,20.898798207345195,4.268195151105409
2022-07-29,Lausanne,Tram,1023,20.898798207345195,4.268195151105409
2022-07-29,Lausanne,Boat,953,20.898798207345195,4.268195151105409
2022-07-30,Zurich,Train,982,11.3614119002921,2.6810926491253904
2022-07-30,Zurich,Bus,988,11.3614119002921,2.6810926491253904
2022-07-30,Zurich,Tram,1032,11.3614119002921,2.6810926491253904
2022-07-30,Zurich,Boat,1017,11.3614119002921,2.6810926491253904
2022-07-30,Geneva,Train,1001,11.3614119002921,2.6810926491253904
2022-07-30,Geneva,Bus,1022,11.3614119002921,2.6810926491253904
2022-07-30,Geneva,Tram,998,11.3614119002921,2.6810926491253904
2022-07-30,Geneva,Boat,990,11.3614119002921,2.6810926491253904
2022-07-30,Basel,Train,1004,11.3614119002921,2.6810926491253904
2022-07-30,Basel,Bus,955,11.3614119002921,2.6810926491253904
2022-07-30,Basel,Tram,987,11.3614119002921,2.6810926491253904
2022-07-30,Basel,Boat,997,11.3614119002921,2.6810926491253904
2022-07-30,Bern,Train,1022,11.3614119002921,2.6810926491253904
2022-07-30,Bern,Bus,948,11.3614119002921,2.6810926491253904
2022-07-30,Bern,Tram,988,11.3614119002921,2.6810926491253904
2022-07-30,Bern,Boat,1003,11.3614119002921,2.6810926491253904
2022-07-30,Lausanne,Train,992,11.3614119002921,2.6810926491253904
2022-07-30,Lausanne,Bus,1045,11.3614119002921,2.6810926491253904
2022-07-30,Lausanne,Tram,986,11.3614119002921,2.6810926491253904
2022-07-30,Lausanne,Boat,1035,11.3614119002921,2.6810926491253904
2022-07-31,Zurich,Train,984,6.943734924606321,1.3159685036669
2022-07-31,Zurich,Bus,1025,6.943734924606321,1.3159685036669
2022-07-31,Zurich,Tram,1008,6.943734924606321,1.3159685036669
2022-07-31,Zurich,Boat,1029,6.943734924606321,1.3159685036669
2022-07-31,Geneva,Train,1008,6.943734924606321,1.3159685036669
2022-07-31,Geneva,Bus,984,6.943734924606321,1.3159685036669
2022-07-31,Geneva,Tram,968,6.943734924606321,1.3159685036669
2022-07-31,Geneva,Boat,1048,6.943734924606321,1.3159685036669
2022-07-31,Basel,Train,1006,6.943734924606321,1.3159685036669
2022-07-31,Basel,Bus,1030,6.943734924606321,1.3159685036669
2022-07-31,Basel,Tram,999,6.943734924606321,1.3159685036669
2022-07-31,Basel,Boat,1019,6.943734924606321,1.3159685036669
2022-07-31,Bern,Train,1040,6.943734924606321,1.3159685036669
2022-07-31,Bern,Bus,1031,6.943734924606321,1.3159685036669
2022-07-31,Bern,Tram,971,6.943734924606321,1.3159685036669
2022-07-31,Bern,Boat,1011,6.943734924606321,1.3159685036669
2022-07-31,Lausanne,Train,989,6.943734924606321,1.3159685036669
2022-07-31,Lausanne,Bus,929,6.943734924606321,1.3159685036669
2022-07-31,Lausanne,Tram,1046,6.943734924606321,1.3159685036669
2022-07-31,Lausanne,Boat,996,6.943734924606321,1.3159685036669
2022-08-01,Zurich,Train,1006,3.816880756783679,0.3921053921389705
2022-08-01,Zurich,Bus,1017,3.816880756783679,0.3921053921389705
2022-08-01,Zurich,Tram,995,3.816880756783679,0.3921053921389705
2022-08-01,Zurich,Boat,992,3.816880756783679,0.3921053921389705
2022-08-01,Geneva,Train,974,3.816880756783679,0.3921053921389705
2022-08-01,Geneva,Bus,942,3.816880756783679,0.3921053921389705
2022-08-01,Geneva,Tram,1000,3.816880756783679,0.3921053921389705
2022-08-01,Geneva,Boat,998,3.816880756783679,0.3921053921389705
2022-08-01,Basel,Train,1010,3.816880756783679,0.3921053921389705
2022-08-01,Basel,Bus,1063,3.816880756783679,0.3921053921389705
2022-08-01,Basel,Tram,987,3.816880756783679,0.3921053921389705
2022-08-01,Basel,Boat,996,3.816880756783679,0.3921053921389705
2022-08-01,Bern,Train,1057,3.816880756783679,0.3921053921389705
2022-08-01,Bern,Bus,957,3.816880756783679,0.3921053921389705
2022-08-01,Bern,Tram,1026,3.816880756783679,0.3921053921389705
2022-08-01,Bern,Boat,1001,3.816880756783679,0.3921053921389705
2022-08-01,Lausanne,Train,1005,3.816880756783679,0.3921053921389705
2022-08-01,Lausanne,Bus,1026,3.816880756783679,0.3921053921389705
2022-08-01,Lausanne,Tram,1049,3.816880756783679,0.3921053921389705
2022-08-01,Lausanne,Boat,1028,3.816880756783679,0.3921053921389705
2022-08-02,Zurich,Train,1021,13.689459884585876,0.2523182728781614
2022-08-02,Zurich,Bus,1023,13.689459884585876,0.2523182728781614
2022-08-02,Zurich,Tram,1017,13.689459884585876,0.2523182728781614
2022-08-02,Zurich,Boat,1019,13.689459884585876,0.2523182728781614
2022-08-02,Geneva,Train,955,13.689459884585876,0.2523182728781614
2022-08-02,Geneva,Bus,997,13.689459884585876,0.2523182728781614
2022-08-02,Geneva,Tram,950,13.689459884585876,0.2523182728781614
2022-08-02,Geneva,Boat,1012,13.689459884585876,0.2523182728781614
2022-08-02,Basel,Train,1011,13.689459884585876,0.2523182728781614
2022-08-02,Basel,Bus,1000,13.689459884585876,0.2523182728781614
2022-08-02,Basel,Tram,1025,13.689459884585876,0.2523182728781614
2022-08-02,Basel,Boat,1019,13.689459884585876,0.2523182728781614
2022-08-02,Bern,Train,1002,13.689459884585876,0.2523182728781614
2022-08-02,Bern,Bus,960,13.689459884585876,0.2523182728781614
2022-08-02,Bern,Tram,1017,13.689459884585876,0.2523182728781614
2022-08-02,Bern,Boat,952,13.689459884585876,0.2523182728781614
2022-08-02,Lausanne,Train,946,13.689459884585876,0.2523182728781614
2022-08-02,Lausanne,Bus,994,13.689459884585876,0.2523182728781614
2022-08-02,Lausanne,Tram,1025,13.689459884585876,0.2523182728781614
2022-08-02,Lausanne,Boat,1025,13.689459884585876,0.2523182728781614
2022-08-03,Zurich,Train,991,26.330798795597214,2.715502900064757
2022-08-03,Zurich,Bus,1020,26.330798795597214,2.715502900064757
2022-08-03,Zurich,Tram,956,26.330798795597214,2.715502900064757
2022-08-03,Zurich,Boat,973,26.330798795597214,2.715502900064757
2022-08-03,Geneva,Train,1036,26.330798795597214,2.715502900064757
2022-08-03,Geneva,Bus,994,26.330798795597214,2.715502900064757
2022-08-03,Geneva,Tram,998,26.330798795597214,2.715502900064757
2022-08-03,Geneva,Boat,1036,26.330798795597214,2.715502900064757
2022-08-03,Basel,Train,1024,26.330798795597214,2.715502900064757
2022-08-03,Basel,Bus,1015,26.330798795597214,2.715502900064757
2022-08-03,Basel,Tram,1014,26.330798795597214,2.715502900064757
2022-08-03,Basel,Boat,967,26.330798795597214,2.715502900064757
2022-08-03,Bern,Train,978,26.330798795597214,2.715502900064757
2022-08-03,Bern,Bus,989,26.330798795597214,2.715502900064757
2022-08-03,Bern,Tram,1024,26.330798795597214,2.715502900064757
2022-08-03,Bern,Boat,999,26.330798795597214,2.715502900064757
2022-08-03,Lausanne,Train,1006,26.330798795597214,2.715502900064757
2022-08-03,Lausanne,Bus,1000,26.330798795597214,2.715502900064757
2022-08-03,Lausanne,Tram,1039,26.330798795597214,2.715502900064757
2022-08-03,Lausanne,Boat,1019,26.330798795597214,2.715502900064757
2022-08-04,Zurich,Train,1003,-4.518041014816021,4.618534421619371
2022-08-04,Zurich,Bus,1043,-4.518041014816021,4.618534421619371
2022-08-04,Zurich,Tram,995,-4.518041014816021,4.618534421619371
2022-08-04,Zurich,Boat,998,-4.518041014816021,4.618534421619371
2022-08-04,Geneva,Train,962,-4.518041014816021,4.618534421619371
2022-08-04,Geneva,Bus,991,-4.518041014816021,4.618534421619371
2022-08-04,Geneva,Tram,990,-4.518041014816021,4.618534421619371
2022-08-04,Geneva,Boat,989,-4.518041014816021,4.618534421619371
2022-08-04,Basel,Train,1051,-4.518041014816021,4.618534421619371
2022-08-04,Basel,Bus,1019,-4.518041014816021,4.618534421619371
2022-08-04,Basel,Tram,980,-4.518041014816021,4.618534421619371
2022-08-04,Basel,Boat,982,-4.518041014816021,4.618534421619371
2022-08-04,Bern,Train,1014,-4.518041014816021,4.618534421619371
2022-08-04,Bern,Bus,960,-4.518041014816021,4.618534421619371
2022-08-04,Bern,Tram,991,-4.518041014816021,4.618534421619371
2022-08-04,Bern,Boat,971,-4.518041014816021,4.618534421619371
2022-08-04,Lausanne,Train,961,-4.518041014816021,4.618534421619371
2022-08-04,Lausanne,Bus,1009,-4.518041014816021,4.618534421619371
2022-08-04,Lausanne,Tram,1033,-4.518041014816021,4.618534421619371
2022-08-04,Lausanne,Boat,1047,-4.518041014816021,4.618534421619371
2022-08-05,Zurich,Train,1006,8.40108270270502,7.26243281306127
2022-08-05,Zurich,Bus,1003,8.40108270270502,7.26243281306127
2022-08-05,Zurich,Tram,932,8.40108270270502,7.26243281306127
2022-08-05,Zurich,Boat,967,8.40108270270502,7.26243281306127
2022-08-05,Geneva,Train,1008,8.40108270270502,7.26243281306127
2022-08-05,Geneva,Bus,1011,8.40108270270502,7.26243281306127
2022-08-05,Geneva,Tram,954,8.40108270270502,7.26243281306127
2022-08-05,Geneva,Boat,1013,8.40108270270502,7.26243281306127
2022-08-05,Basel,Train,996,8.40108270270502,7.26243281306127
2022-08-05,Basel,Bus,976,8.40108270270502,7.26243281306127
2022-08-05,Basel,Tram,1059,8.40108270270502,7.26243281306127
2022-08-05,Basel,Boat,986,8.40108270270502,7.26243281306127
2022-08-05,Bern,Train,1011,8.40108270270502,7.26243281306127
2022-08-05,Bern,Bus,998,8.40108270270502,7.26243281306127
2022-08-05,Bern,Tram,978,8.40108270270502,7.26243281306127
2022-08-05,Bern,Boat,950,8.40108270270502,7.26243281306127
2022-08-05,Lausanne,Train,934,8.40108270270502,7.26243281306127
2022-08-05,Lausanne,Bus,968,8.40108270270502,7.26243281306127
2022-08-05,Lausanne,Tram,986,8.40108270270502,7.26243281306127
2022-08-05,Lausanne,Boat,932,8.40108270270502,7.26243281306127
2022-08-06,Zurich,Train,956,3.6019754457322595,4.7487170071400895
2022-08-06,Zurich,Bus,1022,3.6019754457322595,4.7487170071400895
2022-08-06,Zurich,Tram,982,3.6019754457322595,4.7487170071400895
2022-08-06,Zurich,Boat,965,3.6019754457322595,4.7487170071400895
2022-08-06,Geneva,Train,945,3.6019754457322595,4.7487170071400895
2022-08-06,Geneva,Bus,998,3.6019754457322595,4.7487170071400895
2022-08-06,Geneva,Tram,1010,3.6019754457322595,4.7487170071400895
2022-08-06,Geneva,Boat,964,3.6019754457322595,4.7487170071400895
2022-08-06,Basel,Train,1023,3.6019754457322595,4.7487170071400895
2022-08-06,Basel,Bus,1068,3.6019754457322595,4.7487170071400895
2022-08-06,Basel,Tram,959,3.6019754457322595,4.7487170071400895
2022-08-06,Basel,Boat,1012,3.6019754457322595,4.7487170071400895
2022-08-06,Bern,Train,935,3.6019754457322595,4.7487170071400895
2022-08-06,Bern,Bus,1003,3.6019754457322595,4.7487170071400895
2022-08-06,Bern,Tram,1027,3.6019754457322595,4.7487170071400895
2022-08-06,Bern,Boat,1027,3.6019754457322595,4.7487170071400895
2022-08-06,Lausanne,Train,1007,3.6019754457322595,4.7487170071400895
2022-08-06,Lausanne,Bus,1016,3.6019754457322595,4.7487170071400895
2022-08-06,Lausanne,Tram,949,3.6019754457322595,4.7487170071400895
2022-08-06,Lausanne,Boat,979,3.6019754457322595,4.7487170071400895
2022-08-07,Zurich,Train,943,22.849575212405,9.040508194352816
2022-08-07,Zurich,Bus,1036,22.849575212405,9.040508194352816
2022-08-07,Zurich,Tram,1069,22.849575212405,9.040508194352816
2022-08-07,Zurich,Boat,1003,22.849575212405,9.040508194352816
2022-08-07,Geneva,Train,1053,22.849575212405,9.040508194352816
2022-08-07,Geneva,Bus,1034,22.849575212405,9.040508194352816
2022-08-07,Geneva,Tram,1002,22.849575212405,9.040508194352816
2022-08-07,Geneva,Boat,1046,22.849575212405,9.040508194352816
2022-08-07,Basel,Train,968,22.849575212405,9.040508194352816
2022-08-07,Basel,Bus,1044,22.849575212405,9.040508194352816
2022-08-07,Basel,Tram,1024,22.849575212405,9.040508194352816
2022-08-07,Basel,Boat,1039,22.849575212405,9.040508194352816
2022-08-07,Bern,Train,1021,22.849575212405,9.040508194352816
2022-08-07,Bern,Bus,973,22.849575212405,9.040508194352816
2022-08-07,Bern,Tram,1014,22.849575212405,9.040508194352816
2022-08-07,Bern,Boat,982,22.849575212405,9.040508194352816
2022-08-07,Lausanne,Train,976,22.849575212405,9.040508194352816
2022-08-07,Lausanne,Bus,949,22.849575212405,9.040508194352816
2022-08-07,Lausanne,Tram,985,22.849575212405,9.040508194352816
2022-08-07,Lausanne,Boat,997,22.849575212405,9.040508194352816
2022-08-08,Zurich,Train,981,9.45690373428699,0.3521980457540707
2022-08-08,Zurich,Bus,938,9.45690373428699,0.3521980457540707
2022-08-08,Zurich,Tram,1013,9.45690373428699,0.3521980457540707
2022-08-08,Zurich,Boat,1005,9.45690373428699,0.3521980457540707
2022-08-08,Geneva,Train,982,9.45690373428699,0.3521980457540707
2022-08-08,Geneva,Bus,1034,9.45690373428699,0.3521980457540707
2022-08-08,Geneva,Tram,1021,9.45690373428699,0.3521980457540707
2022-08-08,Geneva,Boat,1058,9.45690373428699,0.3521980457540707
2022-08-08,Basel,Train,977,9.45690373428699,0.3521980457540707
2022-08-08,Basel,Bus,1007,9.45690373428699,0.3521980457540707
2022-08-08,Basel,Tram,986,9.45690373428699,0.3521980457540707
2022-08-08,Basel,Boat,938,9.45690373428699,0.3521980457540707
2022-08-08,Bern,Train,1020,9.45690373428699,0.3521980457540707
2022-08-08,Bern,Bus,996,9.45690373428699,0.3521980457540707
2022-08-08,Bern,Tram,1028,9.45690373428699,0.3521980457540707
2022-08-08,Bern,Boat,955,9.45690373428699,0.3521980457540707
2022-08-08,Lausanne,Train,1046,9.45690373428699,0.3521980457540707
2022-08-08,Lausanne,Bus,1031,9.45690373428699,0.3521980457540707
2022-08-08,Lausanne,Tram,964,9.45690373428699,0.3521980457540707
2022-08-08,Lausanne,Boat,991,9.45690373428699,0.3521980457540707
2022-08-09,Zurich,Train,967,10.293623418452086,1.8066062154063436
2022-08-09,Zurich,Bus,1076,10.293623418452086,1.8066062154063436
2022-08-09,Zurich,Tram,955,10.293623418452086,1.8066062154063436
2022-08-09,Zurich,Boat,963,10.293623418452086,1.8066062154063436
2022-08-09,Geneva,Train,1049,10.293623418452086,1.8066062154063436
2022-08-09,Geneva,Bus,1011,10.293623418452086,1.8066062154063436
2022-08-09,Geneva,Tram,977,10.293623418452086,1.8066062154063436
2022-08-09,Geneva,Boat,963,10.293623418452086,1.8066062154063436
2022-08-09,Basel,Train,1001,10.293623418452086,1.8066062154063436
2022-08-09,Basel,Bus,1034,10.293623418452086,1.8066062154063436
2022-08-09,Basel,Tram,1021,10.293623418452086,1.8066062154063436
2022-08-09,Basel,Boat,953,10.293623418452086,1.8066062154063436
2022-08-09,Bern,Train,1015,10.293623418452086,1.8066062154063436
2022-08-09,Bern,Bus,1060,10.293623418452086,1.8066062154063436
2022-08-09,Bern,Tram,1001,10.293623418452086,1.8066062154063436
2022-08-09,Bern,Boat,979,10.293623418452086,1.8066062154063436
2022-08-09,Lausanne,Train,1012,10.293623418452086,1.8066062154063436
2022-08-09,Lausanne,Bus,964,10.293623418452086,1.8066062154063436
2022-08-09,Lausanne,Tram,1031,10.293623418452086,1.8066062154063436
2022-08-09,Lausanne,Boat,1023,10.293623418452086,1.8066062154063436
2022-08-10,Zurich,Train,996,12.83050430063351,3.3851449277014267
2022-08-10,Zurich,Bus,954,12.83050430063351,3.3851449277014267
2022-08-10,Zurich,Tram,1008,12.83050430063351,3.3851449277014267
2022-08-10,Zurich,Boat,1011,12.83050430063351,3.3851449277014267
2022-08-10,Geneva,Train,947,12.83050430063351,3.3851449277014267
2022-08-10,Geneva,Bus,1003,12.83050430063351,3.3851449277014267
2022-08-10,Geneva,Tram,1014,12.83050430063351,3.3851449277014267
2022-08-10,Geneva,Boat,1047,12.83050430063351,3.3851449277014267
2022-08-10,Basel,Train,1037,12.83050430063351,3.3851449277014267
2022-08-10,Basel,Bus,980,12.83050430063351,3.3851449277014267
2022-08-10,Basel,Tram,1017,12.83050430063351,3.3851449277014267
2022-08-10,Basel,Boat,1023,12.83050430063351,3.3851449277014267
2022-08-10,Bern,Train,1062,12.83050430063351,3.3851449277014267
2022-08-10,Bern,Bus,975,12.83050430063351,3.3851449277014267
2022-08-10,Bern,Tram,959,12.83050430063351,3.3851449277014267
2022-08-10,Bern,Boat,989,12.83050430063351,3.3851449277014267
2022-08-10,Lausanne,Train,984,12.83050430063351,3.3851449277014267
2022-08-10,Lausanne,Bus,1001,12.83050430063351,3.3851449277014267
2022-08-10,Lausanne,Tram,983,12.83050430063351,3.3851449277014267
2022-08-10,Lausanne,Boat,1007,12.83050430063351,3.3851449277014267
2022-08-11,Zurich,Train,1021,19.45393250894797,5.774961880651225
2022-08-11,Zurich,Bus,1025,19.45393250894797,5.774961880651225
2022-08-11,Zurich,Tram,984,19.45393250894797,5.774961880651225
2022-08-11,Zurich,Boat,1012,19.45393250894797,5.774961880651225
2022-08-11,Geneva,Train,1002,19.45393250894797,5.774961880651225
2022-08-11,Geneva,Bus,1011,19.45393250894797,5.774961880651225
2022-08-11,Geneva,Tram,933,19.45393250894797,5.774961880651225
2022-08-11,Geneva,Boat,1024,19.45393250894797,5.774961880651225
2022-08-11,Basel,Train,968,19.45393250894797,5.774961880651225
2022-08-11,Basel,Bus,932,19.45393250894797,5.774961880651225
2022-08-11,Basel,Tram,1018,19.45393250894797,5.774961880651225
2022-08-11,Basel,Boat,1009,19.45393250894797,5.774961880651225
2022-08-11,Bern,Train,1045,19.45393250894797,5.774961880651225
2022-08-11,Bern,Bus,1061,19.45393250894797,5.774961880651225
2022-08-11,Bern,Tram,1032,19.45393250894797,5.774961880651225
2022-08-11,Bern,Boat,918,19.45393250894797,5.774961880651225
